bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0070483,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs","3 - Minor","3 - Important",,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2017-12-14,closed
xos0070484,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in exosmc","3 - Minor","3 - Important",,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2017-12-14,closed
xos0070485,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in rtmgr","3 - Minor","2 - Urgent",,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2017-12-14,closed
xos0070486,"Bright Hope: Support NFS-mounting of EXOS","2 - Major","3 - Important",,"Verify Fix",System,Management,"Verify Fix","EXOS 30.1.1",3477,ldernosek,ldernosek,dgarrod,"Kevin Frick","Fee, Brendan",,,,,,,2017-12-14,sqaPending
xos0070487,"Bright Hope: Support Ctrl-VX","2 - Major","3 - Important",,"Verify No Change",System,Management,Assigned,"EXOS 30.1.1",3477,ldernosek,ldernosek,ldernosek,"Kevin Frick","Kevin Frick",,,,,,,2017-12-14,sqaPending
xos0070489,"Prepare for yocto toolchain","2 - Major","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 30.1.1",3477,lrichardson,lrichardson,lrichardson,"Jimmy Blythe","Jimmy Blythe",,,,,,,2017-12-14,open
xos0070506,"Bright Hope: Remove BRM process/feature support assuming that it's not used/needed","3 - Minor","3 - Important",,"No Change","Build Tools",General,,"EXOS 30.1.1",,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2017-12-15,closed
xos0070513,"Bright Hope: Port EXOS DHCP V4/V6 and BootpRelay modules to Linux 4.9 Kernel","5 - New Feature","3 - Important",,Verified,System,,Verified,"EXOS 30.1.1",3477,sukumarg,smurugasen,,"Anand Sundaresh Natarajan",,,,,,,,2017-12-18,closed
xos0070514,"Golden: AAA Authentication not working","2 - Major","1 - Critical",,Verified,Security,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2017-12-18,closed
xos0070515,"Golden: ioctl() fails to get Error when show ipstats ipv6 is executed","3 - Minor","2 - Urgent",IT,Duplicate,IP,,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2017-12-18,closed
xos0070516,"Golden: IRDP (ICMP router advertisement messages) are not send after configured time","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2017-12-18,closed
xos0070522,"Golden: ICMP destination unreachable is not seen when static ,default route deleted","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2017-12-18,closed
xos0070527,"Bright Hope: Upgrade Linux to latest minor release of kernel.org.","2 - Major","3 - Important",,Verified,System,,Verified,"EXOS 30.1.1",3477,mberger,mberger,,"Fee, Brendan",,,,,,,,2017-12-18,closed
xos0070552,"Nightly: KERNEL_EXVLAN_ERROR is seen in show log VRRP","3 - Minor","2 - Urgent",IT,Verified,IP,VRRP,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2017-12-20,closed
xos0070564,"Bright Hope: Fix bug in exvlan exv6_get_i6ifaddr","2 - Major","2 - Urgent",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2017-12-20,closed
xos0070574,"Bright Hope: Need to remove SO_VRID references from EXOS code.","3 - Minor","3 - Important",,Assigned,System,,Assigned,"EXOS 30.1.1",3477,dnarasimhan,dnarasimhan,dnarasimhan,"Anand Sundaresh Natarajan","Anand Sundaresh Natarajan",,,,,,,2017-12-21,open
xos0070584,"Link is not coming up at 100M speed in X440G2 with 100FX/1000LX optic","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 22.5.1",3477,jvaiyapuri,jvaiyapuri,gilligan,"Shankar Palanivel","Fee, Brendan",,Yes,22.2.1.5,,,,2017-12-22,open
xos0070621,"SDK 6.5.12 tomahawk IFP fix group allocation validation","2 - Major","3 - Important",,Verified,System,ACL,Verified,"EXOS 30.1.1",3477,evillion,evillion,,"Daya Narayana",,,,,,,,2018-01-04,closed
xos0070624,"Nightly: Unnecessary IP Packet is received after IP Forwarding disabled","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-04,closed
xos0070685,"Bright Hope: Port Linux 3.18 changes made in 22.4/22.5 to Linux 4.9","2 - Major","3 - Important",,Verified,System,,Verified,"EXOS 30.1.1",3477,xzhang,xzhang,,"Daya Narayana",,,,,,,,2018-01-08,closed
xos0070749,"Nightly: VRRP Mac entries not updated properly after path changes in QAD FIT L3","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-12,closed
xos0070751,"Nightly: L3 traffic forwarding failed when the node is both an EAPS master and VRRP master","2 - Major","1 - Critical",IT,"No Change",L2,,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-12,closed
xos0070854,"linux 4.9 Octeon management ethernet clock and flow control","2 - Major","3 - Important",,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,xzhang,xzhang,,"Daya Narayana",,,,,,,,2018-01-22,closed
xos0070860,"Golden: Enable ssh2 on VR level is getting failed","3 - Minor","2 - Urgent",IT,"No Change",Security,,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-23,closed
xos0070866,"Golden: Nettools process restart failed after configuration cannot be saved","2 - Major","2 - Urgent",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-23,closed
xos0070868,"Golden: VRRP authentication field is not set in All Platforms","3 - Minor","2 - Urgent",IT,"No Change",IP,,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-23,closed
xos0070869,"Golden: Show log have critical error after save and reboot in x620 and X670G2 Platform","3 - Minor","2 - Urgent",IT,"No Change",L2,,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-23,closed
xos0070872,"MACsec: implement hw-mode for slot inserted into stack with preconfigured macsec hw mode","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 22.5.1",3477,mtrembla,wnasarali,,"Yohe, Kevin",,,,,MACSEC,"New Feature 30.1",,2018-01-23,closed
xos0070874,"MACsec: configure change CKN did not change CLI secure state","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 22.5.1",3477,krose,mademers,,"Yohe, Kevin",,,,,MACSEC,"New Feature 30.1",,2018-01-23,closed
xos0070875,"MACsec: max raw CKN length not making secure connection","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 22.5.1",3477,krose,mademers,,"Yohe, Kevin",,,,,MACSEC,"New Feature 30.1",,2018-01-23,closed
xos0070876,"Bright Hope: IPv6 Link Local Addresses on Mgmt VLAN are inconsistent on Stack","2 - Major","3 - Important",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2018-01-23,closed
xos0070891,"MACsec: ""configure macsec initialize ports <port>"" not functional","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mademers,mademers,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-01-24,closed
xos0070893,"MACsec: re-enabling a ca port results in ip connectivity loss","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mademers,mademers,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-01-24,closed
xos0070904,"MACsec: memory leak process 'macsec' during repeated 'dis/ena port'","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mademers,mademers,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-01-25,closed
xos0070905,"Bright Hope: kernel ipstat changes cause an oops","1 - Crash","1 - Critical",,Verified,IP,,Verified,"EXOS 30.1.1",3477,ssuryaputra,ssuryaputra,,"Tim Bourne",,,,,,,,2018-01-25,closed
xos0070907,"remove more remnants of summit_rmi from 30.1","3 - Minor","3 - Important",,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,dcarson,dcarson,,"Jones, Jeff",,,,,,,,2018-01-25,closed
xos0070912,"MACsec: Add Broadcom MACsec API functions to extreme custom API","2 - Major","2 - Urgent",Test,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,msiedzik,wnasarali,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-01-26,closed
xos0070913,"Bright Hope: Support existing feature ""enable icmp redirects/sendredirects/ignorebroadcast""","3 - Minor","3 - Important",,"Verify Fix",IP,,"Verify Fix","EXOS 30.1.1",3477,lzhao,lzhao,lzhao,"Tim Bourne","Tim Bourne",,,,,,,2018-01-26,sqaPending
xos0070931,"Bright Hope: MPLS changes for Linux 4.9/4.14","5 - New Feature","3 - Important",,"Task Complete",MPLS,General,"Task Complete","EXOS 30.1.1",3477,grajagopalsai,grajagopalsai,,"Anand Sundaresh Natarajan",,,,,,,,2018-01-30,closed
xos0070932,"Fabric-VXLAN: Traffic is not forwarded to some RTEPs, when back-to-back ECMP links are connected","2 - Major","2 - Urgent",,Assigned,ExtremeFabric,"IP Hosts",Assigned,"EXOS 22.5.1",3477,pragunathan,pragunathan,aviens,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2018-01-30,open
xos0070951,"OTM process crashed when deleting 4k vnets","2 - Major","2 - Urgent",,Verified,L2,VxLAN,Verified,"EXOS 22.5.1",3477,skandaswamy,skandaswamy,,"Shankar Palanivel",,,Yes,,,,,2018-01-31,closed
xos0070952,"Nightly: PIM Neighbourship is not established in User vr in Onie Platforms","2 - Major","2 - Urgent",Test,Verified,IP,PIM-DM,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-01-31,closed
xos0070955,"Yocto toolchain cleanup","3 - Minor","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 30.1.1",3477,lrichardson,lrichardson,lrichardson,"Jimmy Blythe","Jimmy Blythe",,,,,,,2018-01-31,open
xos0070965,"EXOS: unhide MACsec in EXOS 30.1 release","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,msiedzik,msiedzik,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-02-01,closed
xos0071003,"After running one shot ELRP on VLAN ,PSTAG cannot be added on that VLAN even though ELRP is disabled","3 - Minor","4 - Moderate",,Verified,L2,ELRP,Verified,"EXOS 22.4.1",3477,mmujtaba,mmujtaba,,"KB Nandakumar",,,,,,,,2018-02-05,closed
xos0071005,"SDK-6.5.10: Revert implementation of sal_sem_create()","3 - Minor","3 - Important",,"Task Complete",System,Devices,"Task Complete","EXOS 22.5.1",3477,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2018-02-05,closed
xos0071008,"automerge changes into 30.1","5 - New Feature","3 - Important",,Assigned,"Build Tools",,Assigned,"EXOS 22.5.1",3477,jfagan,jfagan,jfagan,"Jones, Jeff","Jones, Jeff",,,,,,,2018-02-05,open
xos0071009,"BrightHope: Syntax error in show ipconfig ipv6","2 - Major","3 - Important",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2018-02-05,closed
xos0071010,"Syntax error from show ipconfig ipv6 on VMs","2 - Major","4 - Moderate",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3359,jbarnhill,sbrasington,,"Tim Bourne",,,,,,,,2018-02-05,futureScope
xos0071012,"Golden: VPEX BPE not coming up after save/reboot","2 - Major","2 - Urgent",IT,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,Yes,22.5.0.30,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-06,closed
xos0071026,"GPTP: TX GPTP packets do not get mirrored","2 - Major","2 - Urgent",,Assigned,Clocking,802.1AS/gPTP,Assigned,"EXOS 22.5.1",3477,hsavino,hsavino,jford,"Lou Dernosek","Daya Narayana",,,,,,,2018-02-06,open
xos0071055,"DHCP IPv4 : Client dut (stack) gets crash , for the show vlan command","1 - Crash","1 - Critical",,Verified,NET,DHCP/BOOTP,Verified,"EXOS 30.1.1",3477,smurugasen,smurugasen,,"Raj Velusamy",,,Yes,22.5.0.31,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-08,closed
xos0071061,"Bright Hope: IPv6 Neighbors on Mgmt VLAN Are Not Updated After Stack Failover","2 - Major","3 - Important",,Assigned,IP,"v6 General",Assigned,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,pkutcherlapati,"Tim Bourne","Anand Sundaresh Natarajan",,,,,,,2018-02-08,open
xos0071062,"Bright Hope: iproute2 should be moved out of xmod to main part of EXOS build","2 - Major","3 - Important",,"Verify Fix",IP,"v4 General","Verify Fix","EXOS 30.1.1",3477,jbarnhill,jbarnhill,jbarnhill,"Tim Bourne","Tim Bourne",,,,,,,2018-02-08,sqaPending
xos0071063,"Bright Hope: Fix a few more IPv6 flags","3 - Minor","4 - Moderate",,Verified,VLAN,,Verified,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2018-02-08,closed
xos0071072,"Getting  Error message (Erro:Kern.Card.Error) while doing unconfig switch on stack","3 - Minor","3 - Important",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 30.1.1",3477,smurugasen,smurugasen,xzhang,"Raj Velusamy","Daya Narayana",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-09,open
xos0071073,"Nightly: show iparp stats CLI Dynamic Counter not updated Properly","2 - Major","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-09,closed
xos0071074,"Bright Hope: Ping failed for local IPv6 address.","2 - Major","2 - Urgent",No,Assigned,IP,"v6 General",Assigned,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,ssaha,"Gopla Ramkumar","Tim Bourne",,Yes,22.5.0.33,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-09,open
xos0071075,"Golden: ARP Entries Counter are not show as per expected","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-09,closed
xos0071086,"Add EMS logging to Fabric Attach","3 - Minor","4 - Moderate",,"Verify Fix",ExtremeFabric,"Fabric Attach","Verify Fix","EXOS 22.4.1",3477,tlewis,jcondon,jcondon,"Fee, Brendan","Fee, Brendan",,,,,,,2018-02-09,sqaPending
xos0071092,"Golden: show log have <Erro:HAL.Port.Error> summitbcmReadGbicEeprom: Failed read error","3 - Minor","2 - Urgent",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,,,,,,2018-02-12,closed
xos0071094,"Golden: show diags throws error in x690 and x870","2 - Major","2 - Urgent",IT,Verified,System,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-12,closed
xos0071095,"Nightly: OSPF Process crashed on onie platforms","1 - Crash","2 - Urgent",IT,Verified,IP,OSPFv2,Verified,"EXOS 30.1.1",3477,sukumarg,aviens,,"Anand Sundaresh Natarajan",,,,,,,,2018-02-12,closed
xos0071104,"Golden: IP is not offered to web client by DHCP Server,  configured DUT.as DHCP Server","2 - Major","2 - Urgent",IT,Verified,Security,Netlogin,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-12,closed
xos0071105,"Golden: Watchdog error is seen in vxlan Platform","2 - Major","1 - Critical",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-12,closed
xos0071109,"Golden: Auto peering BGP fails to establish connection.","2 - Major","1 - Critical",IT,Verified,ExtremeFabric,BGP,Verified,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.33,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-12,closed
xos0071111,"Golden: DHCP IP is not allocated when trusted server configured","2 - Major","2 - Urgent",IT,Verified,Security,"IP Address",Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-12,closed
xos0071115,"virtualization infrastructure","2 - Major","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 30.1.1",3477,lrichardson,lrichardson,lrichardson,"Jimmy Blythe","Jimmy Blythe",,,,,,,2018-02-12,open
xos0071117,"Golden: <Erro:DM.Error> Process exsshd Failed in x690 and x870","1 - Crash","2 - Urgent",IT,Verified,Security,SSH,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-12,closed
xos0071128,"MACsec: fix order of start up/initialization","3 - Minor","4 - Moderate",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krose,mademers,,"Yohe, Kevin",,,,,MACSEC,"New Feature 30.1",,2018-02-13,closed
xos0071131,"Golden: VLAN manager crash(es)","1 - Crash","1 - Critical",IT,Verified,VLAN,General,Verified,"EXOS 30.1.1",3477,ldernosek,kshanmugam,,"Kevin Frick",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-13,closed
xos0071133,"MACsec: ""configure macsec init"" not working","2 - Major","2 - Urgent",,Duplicate,Security,MKA/MACsec,,"EXOS 30.1.1",,krose,mademers,,"Yohe, Kevin",,,,,MACSEC,"New Feature 30.1",,2018-02-13,closed
xos0071134,"Golden: ""show ipconfig"" command crashes RtMgr","1 - Crash","1 - Critical",IT,"No Change",IP,,,"EXOS 30.1.1",,ldernosek,ghundertmark,,"Kevin Frick",,,,,,,,2018-02-13,closed
xos0071137,"Bright Hope: Replacing EXOS Specific IFA_F_VIP Flags in Kernel","2 - Major","2 - Urgent",,Verified,IP,VRRP,Verified,"EXOS 30.1.1",3477,athiruvanghadan,athiruvanghadan,,"Anand Sundaresh Natarajan",,,,,,,,2018-02-13,closed
xos0071147,"Golden: Netlogin does not get IP for the given mac from 4.9 Kernel","2 - Major","3 - Important",IT,Verified,Security,Netlogin,Verified,"EXOS 30.1.1",3477,sukumarg,kshanmugam,,"Anand Sundaresh Natarajan",,,Yes,,,,,2018-02-14,closed
xos0071170,"Bright Hope: ""show ipv6 dad <filter>"" is broken","3 - Minor","3 - Important",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2018-02-15,closed
xos0071173,"Bright Hope: Crash in ip_local_deliver_finish()","1 - Crash","1 - Critical",,Verified,IP,,Verified,"EXOS 30.1.1",3477,ssuryaputra,ssuryaputra,,"Tim Bourne",,,,,,,,2018-02-15,closed
xos0071179,"Golden: Gratitious ARP not received properly","3 - Minor","2 - Urgent",IT,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-16,closed
xos0071180,"Golden: IPv6 Tunnel Support in 30.x","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-16,closed
xos0071186,"Nightly: ospf -3 process crashed","2 - Major","2 - Urgent",,Duplicate,IP,OSPFv2,,"EXOS 30.1.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-16,closed
xos0071189,"MACsec: replace wpa_printf's with EMS events","3 - Minor","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,msiedzik,msiedzik,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-02-16,closed
xos0071190,"Bright Hope: Several issues in ipstats kernel implementation caught through code inspection","2 - Major","2 - Urgent",,Verified,IP,,Verified,"EXOS 30.1.1",3477,ssuryaputra,ssuryaputra,,"Tim Bourne",,,,,,,,2018-02-16,closed
xos0071195,"Golden: <Erro:Kern.Card.Error> Slot-1: exvlan ERROR: EXVLAN receive NLMSG_ERROR","3 - Minor","2 - Urgent",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-19,closed
xos0071196,"Nightly: MLAG failover iparp learned on MLAG port doesn’t get redirected towards ISC","2 - Major","1 - Critical",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-19,closed
xos0071199,"Nightly: EAPS state is inconsistent (EAPSD domain1 - Fail-timer-exp flag cleared.)","2 - Major","1 - Critical",IT,Verified,L2,EAPS,Verified,"EXOS 30.1.1",3511,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-02-19,futureScope
