bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0058061,"Re-organize  extreme_custom_mpls.c port add/del functions for better readability","3 - Minor","5 - Low",,Assigned,MPLS,VPLS/HVPLS,Assigned,,3511,vullanatt,negus,negus,"Tim Bourne","Fee, Brendan",,,,,,,2014-09-17,open
xos0058076,"X460-G2 - 10G SFP+ ports need autoneg disabled if 1G Cu SFP was inserted prior","3 - Minor","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 15.6.1",3511,jcurran,jcurran,sbose,,"Daya Narayana",,,,,,,2014-09-18,open
xos0058093,"X440-48t : ENTITY-MIB does not include stack ports which is inbuilt in DUT","3 - Minor","4 - Moderate",,Assigned,System,SNMP,Assigned,"EXOS 15.7.1",3511,dranganathan,dranganathan,mxu,"Shankar Palanivel","Tim Bourne",,,,,,,2014-09-19,open
xos0058155,"X460 Stack seen VLAN crash when multiple reboot slot/switch with ESRP configurat","1 - Crash","5 - Low",,Assigned,VLAN,General,Assigned,"EXOS 15.6.1",3511,naarumugam,naarumugam,mxu,"Suresh Babu Thuravupala","Tim Bourne",,Yes,"15.6.0.22, 15.6.0.10",,,,2014-09-24,open
xos0058179,"DHCPv6 switch clients always get ipaddress in 128 prefix length.","2 - Major","3 - Important",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 15.6.1",3511,ajosephantilraj,ajosephantilraj,vrajan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,,,,,,2014-09-25,open
xos0058208,"VPLS: Traffic is learnt on CNP (L2) instead of Tagged service VLAN, when removed","3 - Minor","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 15.7.1",3511,pragunathan,pragunathan,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2014-09-29,open
xos0058224,"Newly created RSVP LSP is using previously deleted LSP's L2VPN couters","3 - Minor","4 - Moderate",No,Assigned,MPLS,General,Assigned,"EXOS 15.7.1",3511,rarya,pvaigundaboopathy,negus,"Uma Parthasarathy","Fee, Brendan",,,,,,,2014-09-29,open
xos0058228,"Block port specific tagged port on VMAN","3 - Minor","4 - Moderate",,Assigned,VLAN,Bridging/PSTag,Assigned,"EXOS 15.4.1",3511,cburton,mxu,mxu,"Tim Bourne","Tim Bourne",,,,,,,2014-09-29,open
xos0058303,"There is a small delay in showing the snmp configuration in ""show conf""","4 - Trivial","4 - Moderate",No,Assigned,System,SNMP,Assigned,"EXOS 15.7.1",3511,samarasekaran,samarasekaran,samarasekaran,"Hariharan Narayanan","Hariharan Narayanan",,,,,,,2014-10-03,open
xos0058308,"AuthError counter not increased for user-defined vr","4 - Trivial","4 - Moderate",No,Assigned,System,SNMP,Assigned,"EXOS 15.7.1",3511,samarasekaran,samarasekaran,grajagopalsai,"Hariharan Narayanan","Anand Sundaresh Natarajan",,,,,,,2014-10-03,open
xos0058416,"Combo Port: X460G2-Redundant copper link is not UP, if fiber TxorRx is unplugged","2 - Major","3 - Important",No,Assigned,System,"Port General",Assigned,"EXOS 15.7.1",3511,lkuppan,lkuppan,sbose,"Shankar Palanivel","Daya Narayana",,,,,,,2014-10-10,open
xos0058422,"SNMP set on dot1xPaePortInitialize reinitializes all MAC auth sessions","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 15.7.1",3511,rganapathi,athiruvanghadan,skaruppasamy,"Meenakumar Vaikundam","Raj Velusamy",,,,,,,2014-10-10,open
xos0058483,"Dropped counter in ""show fdb stats port x"" is not cleared when counters cleared","3 - Minor","4 - Moderate",No,Assigned,L2,FDB,Assigned,"EXOS 15.7.1",3511,sadurai,sadurai,mxu,"Shankar Palanivel","Tim Bourne",Summit,,,,,,2014-10-15,open
xos0058501,"Create failsafe key for one-time password generation tool","3 - Minor","3 - Important",No,Assigned,"Build Tools",General,Assigned,,3511,prajoshi,dcarson,jfagan,"Jones, Jeff","Jones, Jeff",,,,,,,2014-10-15,open
xos0058504,"Few trap definitions are repetitive in extreme mib file","4 - Trivial","5 - Low",No,Assigned,System,SNMP,Assigned,"EXOS 15.7.1",3511,samarasekaran,samarasekaran,grajagopalsai,"Hariharan Narayanan","Anand Sundaresh Natarajan",,,,,,,2014-10-15,open
xos0058541,"ERPS sub-ring control vlan in RPL-Neighbor is unblocked in the Idle state with C","3 - Minor","4 - Moderate",No,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 15.7.1",3511,nperiannan,nperiannan,sunarayanan,"Raj Velusamy","Tim Bourne",,No,,,,,2014-10-17,open
xos0058548,"15.7.1: Disabling a port does not reset the peak rx/tx counters for utilization","4 - Trivial","4 - Moderate",No,Assigned,System,"Port General",Assigned,"EXOS 15.7.1",3511,achandra,achandra,rdayal,,"Daya Narayana",,,,,,,2014-10-17,open
xos0058639,"with interface id confi as none linklayeraddress 00:00:00:00:00:00 seen in pktca","3 - Minor","4 - Moderate",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 15.7.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2014-10-24,open
xos0058696,"Dhcpv6 client is not working in User VR's","5 - New Feature","3 - Important",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 15.7.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2014-10-28,open
xos0058706,"Red Optic - Finisar FTLX1471D3BCV listed as unsupported, does not pass traffic","3 - Minor","4 - Moderate",,Assigned,System,Optics,Assigned,,3511,rnevin,gkanagaraj,fsmith,,"Negus, Steve",,,,,,,2014-10-28,open
xos0058772,"BD8K: LDP session flaps,when Bcst traffic received on PW & mpls-next-hop enabled","3 - Minor","4 - Moderate",No,Assigned,MPLS,LDP,Assigned,"EXOS 15.7.1",3511,pragunathan,pragunathan,negus,"Gopla Ramkumar","Fee, Brendan",,No,,,,,2014-10-31,open
xos0058798,"X460-G2 Issue: Combo port preferred medium config flaps a link once","2 - Major","3 - Important",No,Assigned,System,Optics,Assigned,"EXOS 15.7.1",3511,lkuppan,lkuppan,sbose,"Shankar Palanivel","Daya Narayana",,,,,,,2014-11-03,open
xos0058826,"Error occurs after deleting VLAN's associated to BGP peers then doing failover","3 - Minor","5 - Low",No,Assigned,IP,BGP,Assigned,"EXOS 15.7.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2014-11-05,open
xos0058846,"'bcm_custom_extr_vfp_tagged_vlan_port_set(add)' whn adding untagged port to vman","2 - Major","4 - Moderate",No,Assigned,MPLS,General,Assigned,"EXOS 15.7.1",3511,vaswadhati,vaswadhati,yohe,"Gopla Ramkumar","Fee, Brendan",,,,,,,2014-11-06,open
xos0058848,"Switch is hanging while configuring erps with static cfm group","2 - Major","4 - Moderate",No,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 15.7.1",3511,nperiannan,nperiannan,sunarayanan,"Raj Velusamy","Tim Bourne",,,,,,,2014-11-06,open
xos0058903,"Feature Request to show Total No of snooped entries in dhcpv6 prefix delegation","5 - New Feature","5 - Low",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 15.7.1",3511,sjamaludeen,sjamaludeen,vilangovan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2014-11-10,open
xos0058959,"Process vmt pid 1672 died with signal 6 on port flap","3 - Minor","3 - Important",,"Feedback Needed",L2,MLAG,Assigned,"EXOS 15.7.1",3511,mvarakala,mvarakala,mvarakala,"Gopla Ramkumar","Gopla Ramkumar",,,,,,,2014-11-12,sqaPending
xos0059008,"Red Optic - Port shows previous SFPP info when new unknown SFPP is inserted","3 - Minor","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 15.5.1",3511,jcurran,gramkumar,fsmith,,"Negus, Steve",,,,,,,2014-11-14,open
xos0059119,"Conduit Errors in the log after removing 100G4X-xl module","3 - Minor","3 - Important",No,Assigned,System,Infrastructure,Assigned,"EXOS 15.7.1",3511,mmitchell,mmitchell,rdayal,"Shankar Palanivel","Daya Narayana",,,,,,,2014-11-21,open
xos0059207,"DHCPV6 sequential mode,  request pa is sent unnecessarily for unreachable routes","5 - New Feature","4 - Moderate",,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 15.7.1",3511,rouseph,rouseph,vilangovan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,Yes,,,,,2014-11-27,open
xos0059260,"Connection warning messages during MSM Failover with 100G4X-xl present","3 - Minor","3 - Important",No,Assigned,System,Management,Assigned,"EXOS 15.7.1",3511,mmitchell,mmitchell,rdayal,"Shankar Palanivel","Daya Narayana",,,,,,,2014-12-02,open
xos0059286,"crc errors while stacking using molex 3M passive copper 10G","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 15.7.1",3511,mramsey,gkanagaraj,gilligan,"Perreault, Jeff","Fee, Brendan",,,,,,,2014-12-03,open
xos0059375,"MLAG on NAC>move MLAG end-system to non-MLAG port>not reauth correctly","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 15.6.1",3511,tran,tran,vvedanarayanan,"Butterfield, Michael","Anand Sundaresh Natarajan",,,,,,,2014-12-09,open
xos0059386,"40G12X-XL:  QSFP media removal/insertion not recognized once card is booted","3 - Minor","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 16.1.1",3511,jvervaert,jvervaert,gilligan,"Shankar Palanivel","Fee, Brendan",,,,,,,2014-12-09,open
xos0059488,"EXOS-LDP: ""sh mpls ldp lsp prefix 103.0.0.0/24 detail"" not updating Rx Packets","3 - Minor","5 - Low",No,Assigned,MPLS,LDP,Assigned,"EXOS 15.6.2",3511,rtavva,rtavva,negus,"Suresh Babu Thuravupala","Fee, Brendan",,,,,,,2014-12-16,open
xos0059507,"Switch is not throwing ""not compatible"" logs when 100FX is inserted in 10G ports","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 15.7.1",3511,dnarasimhan,dnarasimhan,sbose,"Anand Sundaresh Natarajan","Daya Narayana","BCM:Summit All",No,,,,,2014-12-17,open
xos0059622,"VxLAN Automation: Internal error: could not flush  FDB by vpn+port, unit 0","2 - Major","3 - Important",No,Assigned,L2,VxLAN,Assigned,"EXOS 15.7.1-patch2",3511,lkuppan,lkuppan,vullanatt,"Shankar Palanivel","Tim Bourne",,,,,,,2015-01-08,open
xos0059701,"RED OPTICS: Some DDMI fields in Avago vendor optics are shown as ""inf""","2 - Major","3 - Important",No,Assigned,System,Optics,Assigned,"EXOS 16.1.1",3511,dnarasimhan,dnarasimhan,sbose,"Anand Sundaresh Natarajan","Daya Narayana","BCM:Summit All",,,,,,2015-01-14,open
xos0059760,"UPM messages are not getting generated for IDM role associate/dissociate","3 - Minor","3 - Important",,Assigned,Security,"ID Mgmt",Assigned,"EXOS 15.7.1",3511,supandian,supandian,msharma,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2015-01-19,open
xos0059810,"DHCP Client  not working on Mgmt vlan in X460G2-24p-10G4 Stack","2 - Major","4 - Moderate",No,Assigned,NET,DHCP/BOOTP,Assigned,"EXOS 15.7.1",3511,sjamaludeen,sjamaludeen,mxu,"Raj Velusamy","Tim Bourne",,,,,,,2015-01-21,open
xos0059811,"RED OPTICS: Some DDMI fields in FORMERICA vendor QSFP+ optics are shown as ""inf""","2 - Major","3 - Important",No,Assigned,System,Optics,Assigned,"EXOS 16.1.1",3511,sramasubramanian,sramasubramanian,sbose,"Shankar Palanivel","Daya Narayana",,,,,,,2015-01-21,open
xos0059906,"ssh does not work when config uploaded and downloaded in particular scenario","3 - Minor","3 - Important",,Assigned,Security,General,Assigned,"EXOS 15.6.2-patch2",3511,samarasekaran,samarasekaran,vsuresh,"Hariharan Narayanan","Anand Sundaresh Natarajan",,,,,,,2015-01-28,open
xos0059928,"After disabling/enabling BGP,inactive route in BGP local RIB changes to active","3 - Minor","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 15.7.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,Yes,,,,,2015-01-29,open
xos0059949,"Cipher and MAC ordering in DUT is not compliant with OpenSSH version","3 - Minor","4 - Moderate",,Assigned,Security,General,Assigned,"EXOS 15.6.2-patch2",3511,samarasekaran,samarasekaran,vsuresh,"Hariharan Narayanan","Anand Sundaresh Natarajan",,,,,,,2015-01-30,open
xos0059971,"In ""show erps <ring>"" output : CFM group is shown, after CFM domain is deleted","3 - Minor","4 - Moderate",,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 16.1.1",3511,mkaleemullah,mkaleemullah,sunarayanan,"Raj Velusamy","Tim Bourne",,,,,,,2015-02-02,open
xos0059973,"In ""show erps <ring>"" output, obsoleted terms are shown for CFM entities","3 - Minor","4 - Moderate",,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 16.1.1",3511,mkaleemullah,mkaleemullah,sunarayanan,"Raj Velusamy","Tim Bourne",,,,,,,2015-02-02,open
xos0060035,"RED OPTIC: For 0.5M QSFP shows invalid DDMI fields","2 - Major","3 - Important",No,Assigned,System,Optics,Assigned,"EXOS 16.1.1",3511,sramasubramanian,sramasubramanian,sbose,"Shankar Palanivel","Daya Narayana",,,,,,,2015-02-04,open
xos0060052,"ERPS Subring changes to ""Disabled"" State on erps process restart","2 - Major","4 - Moderate",,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 16.1.1",3511,mkaleemullah,mkaleemullah,sunarayanan,"Raj Velusamy","Tim Bourne",,No,,,,,2015-02-05,open
xos0060195,"entPhysicalEntry returns entries for option slots on X450G2 with no option slots","4 - Trivial","5 - Low",,Assigned,System,SNMP,Assigned,"EXOS 16.1.1",3511,mmitchel,mmitchell,fsmith,"Hogan, Peter","Negus, Steve",,,,,,,2015-02-12,open
xos0060218,"Reboot stacking node in presence of physical loop causes kernel errormsg","2 - Major","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 15.7.1",3511,naarumugam,naarumugam,jford,"Suresh Babu Thuravupala","Daya Narayana",,,,,,,2015-02-13,open
xos0060246,"GRE tunnel goes to down state after disable/enable BGP","2 - Major","3 - Important",No,Assigned,IP,"v4 General",Assigned,"EXOS 16.1.1",3511,senmanoharan,senmanoharan,negus,"Gopla Ramkumar","Fee, Brendan",,No,,,,,2015-02-16,open
xos0060268,"TEST CR","3 - Minor","4 - Moderate",,Assigned,System,,Assigned,"EXOS 17.9.10",3511,daschweitzer,kfrick,dcarson,"Kevin Frick","Jones, Jeff",,,,,,,2015-02-17,open
xos0060322,"10G copper ports in X460G2(VIM2T) flaps twice when remote port flapped once.","2 - Major","3 - Important",No,Assigned,System,"Port General",Assigned,"EXOS 16.1.1",3511,sadurai,sadurai,sbose,"Shankar Palanivel","Daya Narayana",X460G2,No,"Not Known",,,,2015-02-20,open
xos0060327,"VIM2T ports turns to ""Ready"" state after enabled AlternateStack Support in 460G2","2 - Major","3 - Important",No,Assigned,System,"Port General",Assigned,"EXOS 16.1.1",3511,sadurai,sadurai,rpanizza,"Shankar Palanivel","Daya Narayana","X460G2 - 1G variant",No,,,,,2015-02-20,open
xos0060345,"VPLS STP redundancy: Port is not moving to BLOCKING state after n/w event.","2 - Major","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 15.7.1",3511,pragunathan,pragunathan,negus,"Gopla Ramkumar","Fee, Brendan",,Yes,15.7.0.9,,,,2015-02-22,open
xos0060352,"BGP speaker accepts invalid updates from its peers","2 - Major","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 16.1.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2015-02-23,open
xos0060427,"VPLS encapsulation failed on SummitStack( X480,X460,X460) causing traffic drop.","2 - Major","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 16.1.1",3511,mvarakala,mvarakala,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2015-02-25,open
xos0060431,"L2 packets of Cust VLAN dropped on Stack which is MPLS LSR for the same VFI","2 - Major","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 16.1.1",3511,mvarakala,dgrosser,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2015-02-25,open
xos0060483,"config ldap domain ""primecorp1.com"" base-dn primecorp1 is not shown in config","2 - Major","3 - Important",No,Assigned,Security,"ID Mgmt",Assigned,"EXOS 15.7.1",3511,sjamaludeen,sjamaludeen,msharma,"Raj Velusamy","Anand Sundaresh Natarajan",,Yes,15.7.1.4,,,,2015-02-27,open
xos0060547,"policy - enable dhcp port vlan not saved in config for netlogin port","2 - Major","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 16.1.1",3511,rkifer,rvelusamy,clements,,"Yohe, Kevin",,,,,,,2015-03-03,open
xos0060565,"IDM: show idm entries not in sync for clients in multiple vlans","3 - Minor","3 - Important",No,Assigned,Security,"ID Mgmt",Assigned,"EXOS 16.1.1",3511,sjamaludeen,sjamaludeen,msharma,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2015-03-04,open
xos0060586,"BGP policy ""community add""  not working if followed by community delete","3 - Minor","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 15.7.1",3511,rheppalraj,rheppalraj,gswanbon,"Raguraman Rajan","Yohe, Kevin",,No,,,,,2015-03-05,open
xos0060590,"VRRP Dual MSTR occurs when fast-path forwarding is configured in the switch.","2 - Major","3 - Important",,Assigned,IP,VRRP,Assigned,"EXOS 16.1.1",3511,pilango,pilango,rakumar,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2015-03-05,open
xos0060605,"LSP load sharing doesn't work with custom sharing algo 'source-and-destination'","2 - Major","3 - Important",No,Assigned,MPLS,General,Assigned,"EXOS 16.1.1",3511,vaswadhati,vaswadhati,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2015-03-05,open
xos0060606,"ANVL EAPOL-A test 14.1 - X440 does not send EAP Request in CONNECTING state","2 - Major","3 - Important",,"Verify Fix",Security,,"Verify Fix","EXOS 15.7.1",3511,mdauphin,mdauphin,mdauphin,"Kathirvel, Elangomaran","Kathirvel, Elangomaran",,,,,,,2015-03-05,sqaPending
xos0060634,"Vlan process crashes when trying to delete a entry via smonVlanStatsControl","2 - Major","4 - Moderate",No,Assigned,NET,RMON/SMON,Assigned,"EXOS 16.1.1",3511,samarasekaran,samarasekaran,mxu,"Hariharan Narayanan","Tim Bourne",,,,,,,2015-03-06,open
xos0060641,"DC#405431 When BGP is admined down its not sending notification to peer","2 - Major","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 16.1.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,Yes,,,,,2015-03-06,open
xos0060681,"BGP-GR:After restarting BGP process active routes goes unfeasible.","2 - Major","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 15.7.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,Yes,,,,,2015-03-10,open
xos0060740,"BGP-GR:During failover/restart BGP process stale flag is not set for Mcast route","2 - Major","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 15.7.1",3511,senmanoharan,senmanoharan,gswanbon,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2015-03-12,open
xos0060804,"RED OPTICS: ""debug hal show optic-info"" shows bit rate as 0 for 3m fanout cable","2 - Major","3 - Important",No,Assigned,System,Optics,Assigned,"EXOS 16.1.1",3511,dnarasimhan,dnarasimhan,sbose,"Anand Sundaresh Natarajan","Daya Narayana",,,,,,,2015-03-16,open
xos0060828,"L2 Broadcast packets are not handled properly over the PW on switch ( LER n LSR)","2 - Major","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 16.1.1",3511,mvarakala,mvarakala,negus,"Gopla Ramkumar","Fee, Brendan",,Yes,,,,,2015-03-17,open
xos0060836,"Route removed/readded from route table when immediate nexthop changed","3 - Minor","4 - Moderate",,Assigned,IP,,Assigned,"EXOS 15.7.1",3511,bweiner,uparthasarathy,lzhao,,"Tim Bourne",,,,,,,2015-03-17,open
xos0060839,"L2VPN sharing: Non-unicast traffic is getting duplicated after enabling LAG","2 - Major","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 15.7.1",3511,pragunathan,pragunathan,negus,"Gopla Ramkumar","Fee, Brendan",,No,,,,,2015-03-17,open
xos0060913,"Kernel error Observed on associating second RSVP-TE LSP to VPLS on X670","3 - Minor","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 16.1.1",3511,mvarakala,gramkumar,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2015-03-20,open
xos0060915,"kernel error ""extreme_custom_mpls_multipath_member_add"" triggered on dis sharing","3 - Minor","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 16.1.1",3511,mvarakala,mvarakala,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2015-03-20,open
xos0060916,"HAL Error ""pibMplsPwUpdate pibMplsPwNhlfeIlmWrite"" triggere on enabling sharing","3 - Minor","3 - Important",,Assigned,MPLS,VPLS/HVPLS,Assigned,"EXOS 16.1.1",3511,mvarakala,mvarakala,negus,"Gopla Ramkumar","Fee, Brendan",,,,,,,2015-03-20,open
xos0060941,"Inactive inter VR static route is not displayed in routing table","4 - Trivial","5 - Low",No,Assigned,IP,"v4 General",Assigned,"EXOS 16.1.1",3511,pvaigundaboopathy,pvaigundaboopathy,lzhao,"Gopla Ramkumar","Tim Bourne",,No,,,,,2015-03-23,open
